ad_id,value
ad_1199,Fibre : déployée*
ad_1199,Calme
ad_1199,Rez-de-chaussée
ad_1199,Construit en 2002
ad_1199,Interphone
ad_1844,20 m²
ad_1844,2 pièces
ad_1844,1 chambre
ad_1844,Travaux à prévoir
ad_1844,Exposé Sud Ouest
ad_1844,Chauffage : individuel 
ad_1844,1 salle d’eau
ad_1844,1 WC
ad_1844,Fibre : déployée*
ad_1844,4 étages
ad_1844,Digicode
ad_1,"52,41 m²"
ad_1,2 pièces
ad_1,1 chambre
ad_1,1 balcon
ad_1,Chauffage : gaz collectif 
ad_1,Cave
ad_1,1 salle de bain
ad_1,1 WC
ad_1,Fibre : déployée*
ad_1,Calme
ad_1,2e étage
ad_1,Construit en 1977
ad_1,Ascenseur
ad_1,Digicode
ad_1,Gardien
ad_1298,39 m²
ad_1298,2 pièces
ad_1298,1 chambre
ad_1298,Cave
ad_1298,1 salle d’eau
ad_1298,1 WC
ad_1298,Fibre : déployée*
ad_1298,Calme
ad_1298,2e étage (sur 6)
ad_1298,Construit en 1890
ad_1298,Ascenseur
ad_1298,Digicode
ad_1298,Interphone
ad_1947,"46,14 m²"
ad_1947,2 pièces
ad_1947,1 chambre
ad_1947,Chauffage : collectif
ad_1947,Fibre : déployée*
ad_1947,4e étage (sur 11)
ad_1947,Ascenseur
ad_1201,54 m²
ad_1201,2 pièces
ad_1201,2 chambres
ad_1201,Exposé Est
ad_1201,2 salles d’eau
ad_1201,2 WC
ad_1201,Rez-de-chaussée
ad_1447,47 m²
ad_1447,3 pièces
ad_1447,2 chambres
ad_1447,1 salle de bain
ad_1447,1 WC
ad_1447,1er étage
ad_1654,160 m²
ad_1654,6 pièces
ad_1654,4 chambres
ad_1654,Exposé Nord Ouest
ad_1654,Cave
ad_1654,Cheminée
ad_1654,1 salle de bain
ad_1654,1 salle d’eau
ad_1654,2 WC
ad_1654,Fibre : déployée*
ad_1654,Calme
ad_1654,2e étage (sur 8)
ad_1654,Construit en 1900
ad_1654,Ascenseur
ad_1654,Digicode
ad_1654,Interphone
ad_1654,Gardien
ad_1052,280 m²
ad_1052,6 pièces
ad_1052,3 chambres
ad_1052,1 salle de bain
ad_1052,1 WC
ad_1052,Fibre : déploiement planifié*
ad_1052,Rez-de-chaussée
ad_2042,"130,82 m²"
ad_2042,5 pièces
ad_2042,3 chambres
ad_2042,Refait à neuf
ad_2042,1 terrasse
ad_2042,2 salles de bain
ad_2042,1 salle d’eau
ad_2042,1 WC
ad_2042,Calme
ad_2042,Rez-de-chaussée
ad_775,75 m²
ad_775,4 pièces
ad_775,3 chambres
ad_775,Balcon
ad_775,Exposé Ouest
ad_775,Chauffage : individuel
ad_775,Cave
ad_775,2 salles de bain
ad_775,2 WC
ad_775,6e étage (sur 7)
ad_775,Ascenseur
ad_567,96 m²
ad_567,3 pièces
ad_567,2 chambres
ad_567,Terrasse
ad_567,Exposé Sud
ad_567,1 salle de bain
ad_567,1 WC
ad_567,Fibre : déployée*
ad_567,Rez-de-chaussée
ad_1510,"20,74 m²"
ad_1510,1 pièce
ad_1510,1 terrasse
ad_1510,1 salle de bain
ad_1510,Calme
ad_1510,1 place de parking
ad_1510,1er étage (sur 6)
ad_1510,Ascenseur
ad_1080,60 m²
ad_1080,3 pièces
ad_1080,2 chambres
ad_1080,Chauffage : individuel
ad_1080,1 salle de bain
ad_1080,Fibre : déployée*
ad_1080,Dernier étage (sur 4)
ad_1797,28 m²
ad_1797,2 pièces
ad_1797,1 chambre
ad_1797,1 salle de bain
ad_1797,1 salle d’eau
ad_1797,1 WC
ad_1797,Fibre : déployée*
ad_1797,2e étage (sur 5)
ad_398,42 m²
ad_398,2 pièces
ad_398,1 chambre
ad_398,Exposé Est
ad_398,Chauffage : gaz 
ad_398,Cave
ad_398,1 salle de bain
ad_398,Fibre : déployée*
ad_398,1er étage (sur 6)
ad_398,Ascenseur
ad_398,Interphone
ad_94,87 m²
ad_94,4 pièces
ad_94,2 chambres
ad_94,Balcon
ad_94,Chauffage : collectif
ad_94,Cave
ad_94,1 salle de bain
ad_94,2 salles d’eau
ad_94,2 WC
ad_94,Fibre : déployée*
ad_94,4e étage (sur 7)
ad_94,Ascenseur
ad_94,Digicode
ad_781,64 m²
ad_781,3 pièces
ad_781,2 chambres
ad_781,Travaux à prévoir
ad_781,Exposé Traversant
ad_781,Chauffage : gaz 
ad_781,Cave
ad_781,1 salle de bain
ad_781,1 WC
ad_781,Fibre : déployée*
ad_781,1 place de parking
ad_781,6e étage (sur 7)
ad_781,Ascenseur
ad_781,Interphone
ad_781,Gardien
ad_651,"31,37 m²"
ad_651,2 pièces
ad_651,1 chambre
ad_651,Exposé Est
ad_651,Cave
ad_651,1 salle d’eau
ad_651,1 WC
ad_651,Fibre : déployée*
ad_651,1er étage (sur 6)
ad_651,Construit en 1880
ad_651,Ascenseur
ad_651,Digicode
ad_651,Interphone
ad_348,43 m²
ad_348,3 pièces
ad_348,2 chambres
ad_348,Cave
ad_348,1 salle de bain
ad_348,1 salle d’eau
ad_348,1 WC
ad_348,2e étage (sur 4)
ad_348,Digicode
ad_1824,100 m²
ad_1824,3 pièces
ad_1824,2 chambres
ad_1824,Terrasse
ad_1824,Balcon
ad_1824,Exposé Ouest
ad_1824,Chauffage : collectif
ad_1824,Cave
ad_1824,1 salle d’eau
ad_1824,1 WC
ad_1824,Fibre : déployée*
ad_1824,Dernier étage (sur 7)
ad_1824,Ascenseur
ad_1048,"99,17 m²"
ad_1048,5 pièces
ad_1048,3 chambres
ad_1048,1 cave
ad_1048,1 salle de bain
ad_1048,WC séparés
ad_1048,Câble TV
ad_1048,Fibre : déployée*
ad_1048,1er étage (sur 7)
ad_1048,Construit en 1930
ad_1048,Ascenseur
ad_1048,Digicode
ad_1048,Interphone
ad_121,87 m²
ad_121,4 pièces
ad_121,2 chambres
ad_121,Chauffage : gaz collectif
ad_121,Cave
ad_121,1 salle de bain
ad_121,1 salle d’eau
ad_121,1 WC
ad_121,4e étage (sur 6)
ad_121,Ascenseur
ad_121,Digicode
ad_121,Interphone
ad_584,80 m²
ad_584,3 pièces
ad_584,1 chambre
ad_584,Exposé Nord Ouest
ad_584,Cave
ad_584,1 salle d’eau
ad_584,1 WC
ad_584,Fibre : déployée*
ad_584,Calme
ad_584,Climatisation
ad_584,5e étage (sur 6)
ad_584,Construit en 1900
ad_584,Digicode
ad_584,Interphone
ad_584,Gardien
ad_373,60 m²
ad_373,3 pièces
ad_373,2 chambres
ad_373,1 salle d’eau
ad_373,1 WC
ad_373,Fibre : déployée*
ad_373,4e étage
ad_1959,43 m²
ad_1959,2 pièces
ad_1959,1 chambre
ad_1959,Cave
ad_1959,1 salle d’eau
ad_1959,1 WC
ad_1959,Fibre : déployée*
ad_1959,Calme
ad_1959,3e étage (sur 7)
ad_1959,Construit en 1890
ad_1193,"6,80 m²"
ad_1193,1 pièce
ad_1193,1 chambre
ad_1536,110 m²
ad_1536,10 m² de terrain
ad_1536,4 pièces
ad_1536,3 chambres
ad_1536,Récent
ad_1536,1 balcon
ad_1536,Jardin
ad_1536,Exposé Nord Sud
ad_1536,Chauffage : collectif 
ad_1536,1 salle de bain
ad_1536,1 salle d’eau
ad_1536,1 WC
ad_1536,Fibre : déployée*
ad_1536,Calme
ad_1536,1er étage (sur 8)
ad_1536,Construit en 1970
ad_1536,Ascenseur
ad_1536,Digicode
ad_1536,Interphone
ad_1230,"115,91 m²"
ad_1230,4 pièces
ad_1230,2 chambres
ad_1230,1 cave
ad_1230,4 cheminées
ad_1230,1 salle de bain
ad_1230,1 WC
ad_1230,Fibre : déployée*
ad_1230,4e étage (sur 6)
ad_1230,Ascenseur
ad_1230,Digicode
ad_1230,Interphone
ad_1633,80 m²
ad_1633,5 pièces
ad_1633,3 chambres
ad_1633,Exposé Ouest
ad_1633,Cave
ad_1633,2 salles d’eau
ad_1633,1 WC
ad_1633,Dernier étage (sur 6)
ad_1633,Ascenseur
ad_920,"64,40 m²"
ad_920,3 pièces
ad_920,1 chambre
ad_920,Rez-de-chaussée
ad_920,Digicode
ad_920,Interphone
ad_920,Gardien
ad_2055,42 m²
ad_2055,3 pièces
ad_2055,1 chambre
ad_2055,Exposé Est Ouest
ad_2055,Chauffage : Radiateur 
ad_2055,4e étage (sur 7)
ad_2055,Ascenseur
ad_2055,Digicode
ad_2055,Interphone
ad_1451,"29,55 m²"
ad_1451,1 pièce
ad_1451,Exposé Sud Ouest
ad_1451,1 salle d’eau
ad_1451,1 WC
ad_1451,Fibre : déployée*
ad_1451,1er étage (sur 5)
ad_1451,Construit en 1800
ad_1451,Ascenseur
ad_1208,40 m²
ad_1208,2 pièces
ad_1208,1 chambre
ad_1208,Exposé Nord Est
ad_1208,Cave
ad_1208,1 salle d’eau
ad_1208,1 WC
ad_1208,Fibre : déployée*
ad_1208,Calme
ad_1208,Aménagement pour Handicapés
ad_1208,Rez-de-chaussée
ad_1208,Construit en 1930
ad_1208,Ascenseur
ad_1208,Digicode
ad_1208,Interphone
ad_1208,Gardien
ad_2006,16 m²
ad_2006,1 pièce
ad_2006,1 chambre
ad_2006,Chauffage : collectif
ad_2006,Fibre : déployée*
ad_2006,Dernier étage (sur 1)
ad_1374,"53,45 m²"
ad_1374,3 pièces
ad_1374,2 chambres
ad_1374,Chauffage : gaz individuel 
ad_1374,Cave
ad_1374,1 salle d’eau
ad_1374,1 WC
ad_1374,Fibre : déployée*
ad_1374,Calme
ad_1374,6 étages
ad_1374,Digicode
ad_1374,Interphone
ad_1402,"46,01 m²"
ad_1402,2 pièces
ad_1402,1 chambre
ad_1402,Chauffage : Collectif  Urbain
ad_1402,1 cave
ad_1402,1 salle de bain
ad_1402,1 WC
ad_1402,Fibre : déployée*
ad_1402,3e étage (sur 6)
ad_1402,Construit en 1970
ad_1402,Ascenseur
ad_1402,Digicode
ad_782,64 m²
ad_782,3 pièces
ad_782,2 chambres
ad_782,Travaux à prévoir
ad_782,Exposé Traversant
ad_782,Chauffage : gaz 
ad_782,Cave
ad_782,1 salle de bain
ad_782,1 WC
ad_782,Fibre : déployée*
ad_782,1 place de parking
ad_782,6e étage (sur 7)
ad_782,Ascenseur
ad_782,Interphone
ad_782,Gardien
ad_661,49 m²
ad_661,3 pièces
ad_661,1 chambre
ad_661,Chauffage : individuel
ad_661,1 salle de bain
ad_661,Fibre : déployée*
ad_661,1er étage (sur 4)
ad_1795,28 m²
ad_1795,2 pièces
ad_1795,1 chambre
ad_1795,1 salle de bain
ad_1795,1 salle d’eau
ad_1795,1 WC
ad_1795,Fibre : déployée*
ad_1795,2e étage (sur 5)
ad_1409,46 m²
ad_1409,1 pièce
ad_1409,Exposé Ouest
ad_1409,Cave
ad_1409,1 salle de bain
ad_1409,1 WC
ad_1409,Fibre : déployée*
ad_1409,-1e étage
ad_1409,Construit en 1980
ad_1409,Ascenseur
ad_1409,Digicode
ad_1116,70 m²
ad_1116,3 pièces
ad_1116,2 chambres
ad_1116,1 balcon
ad_1116,Exposé Sud
ad_1116,Cave
ad_1116,1 salle de bain
ad_1116,1 WC
ad_1116,Fibre : déployée*
ad_1116,Calme
ad_1116,Aménagement pour Handicapés
ad_1116,6e étage (sur 7)
ad_1116,Construit en 1980
ad_1116,Ascenseur
ad_1116,Digicode
ad_1116,Interphone
ad_1116,Gardien
ad_1907,49 m²
ad_1907,2 pièces
ad_1907,1 chambre
ad_1907,Exposé Nord Est
ad_1907,Cave
ad_1907,Fibre : déployée*
ad_1907,6 étages
ad_1907,Ascenseur
ad_1907,Digicode
ad_1907,Interphone
ad_763,51 m²
ad_763,2 pièces
ad_763,1 chambre
ad_763,Exposé Nord Ouest
ad_763,Chauffage : Gaz
ad_763,Cave
ad_763,1 salle d’eau
ad_763,1 WC
ad_763,Fibre : déployée*
ad_763,1er étage (sur 6)
ad_763,Construit en 1920
ad_763,Ascenseur
ad_763,Digicode
ad_763,Interphone
ad_146,176 m²
ad_146,5 pièces
ad_146,2 chambres
ad_146,Exposé Est Ouest
ad_146,Cave
ad_146,1 salle d’eau
ad_146,1 WC
ad_146,Fibre : déployée*
ad_146,2e étage
ad_146,Construit en 1895
ad_146,Ascenseur
ad_1296,30 m²
ad_1296,2 pièces
ad_1296,1 chambre
ad_1296,Exposé Sud Est
ad_1296,1 salle d’eau
ad_1296,1 WC
ad_1296,Fibre : déployée*
ad_1296,Calme
ad_1296,2e étage (sur 5)
ad_1296,Construit en 1900
ad_1296,Digicode
ad_1296,Interphone
ad_461,175 m²
ad_461,6 pièces
ad_461,4 chambres
ad_461,Cave
ad_461,1 salle de bain
ad_461,2 salles d’eau
ad_461,3 WC
ad_461,Fibre : déployée*
ad_461,6 étages
ad_461,Construit en 1892
ad_461,Ascenseur
ad_461,Digicode
ad_461,Interphone
ad_461,Gardien
ad_1021,"83,51 m²"
ad_1021,6 pièces
ad_1021,4 chambres
ad_1021,1 balcon
ad_1021,Cave
ad_1021,1 salle de bain
ad_1021,1 salle d’eau
ad_1021,2 WC
ad_1021,Fibre : déployée*
ad_1021,Calme
ad_1021,6 étages
ad_1021,Construit en 1914
ad_1021,Digicode
ad_1021,Interphone
ad_335,109 m²
ad_335,4 pièces
ad_335,3 chambres
ad_335,Terrasse
ad_335,Exposé Sud Ouest
ad_335,Fibre : déploiement planifié*
ad_335,Rez-de-chaussée
ad_2104,3 pièces
ad_2104,2 chambres
ad_2104,Balcon de 16 m²
ad_2104,Aménagement pour Handicapés
ad_2104,5e étage
ad_2104,Ascenseur
ad_2104,Digicode
ad_2104,Interphone
ad_2104,Gardien
ad_982,"59,44 m²"
ad_982,3 pièces
ad_982,2 chambres
ad_982,Exposé Est
ad_982,1 salle d’eau
ad_982,1 WC
ad_982,1er étage
ad_982,Interphone
ad_546,23 m²
ad_546,2 pièces
ad_546,1 chambre
ad_546,Chauffage : individuel
ad_546,1 WC
ad_546,Fibre : déployée*
ad_546,Rez-de-chaussée
ad_1484,"24,31 m²"
ad_1484,1 pièce
ad_1484,Exposé Nord Est
ad_1484,1 salle d’eau
ad_1484,1 WC
ad_1484,Calme
ad_1484,Dernier étage (sur 3)
ad_1484,Digicode
ad_797,"75,41 m²"
ad_797,4 pièces
ad_797,2 chambres
ad_797,Chauffage : collectif 
ad_797,Fibre : déployée*
ad_797,Aménagement pour Handicapés
ad_797,1er étage (sur 16)
ad_797,Construit en 1974
ad_797,Ascenseur
ad_1651,"57,01 m²"
ad_1651,2 pièces
ad_1651,1 chambre
ad_1651,Récent
ad_1651,Chauffage : collectif 
ad_1651,Fibre : déployée*
ad_1651,11 étages
ad_1651,Construit en 1974
ad_1651,Ascenseur
ad_639,220 m²
ad_639,6 pièces
ad_639,5 chambres
ad_639,Cave
ad_639,2 salles de bain
ad_639,1 salle d’eau
ad_639,WC séparés
ad_639,2 WC
ad_639,1er étage (sur 6)
ad_639,Ascenseur
ad_639,Gardien
ad_1189,50 m²
ad_1189,2 pièces
ad_1189,1 chambre
ad_1189,Exposé Ouest
ad_1189,Cave
ad_1189,Cheminée
ad_1189,1 salle d’eau
ad_1189,Fibre : déployée*
ad_1189,4e étage (sur 6)
ad_1189,Gardien
ad_727,"48,31 m²"
ad_727,2 pièces
ad_727,1 chambre
ad_727,1 balcon
ad_727,Exposé Sud
ad_727,Chauffage : individuel 
ad_727,Cave
ad_727,1 salle d’eau
ad_727,1 WC
ad_727,Fibre : déployée*
ad_727,Calme
ad_727,Climatisation
ad_727,5e étage (sur 6)
ad_727,Construit en 1870
ad_727,Ascenseur
ad_727,Digicode
ad_727,Interphone
ad_1663,22 m²
ad_1663,1 pièce
ad_1663,Chauffage : électrique 
ad_1663,1 salle d’eau
ad_1663,1 WC
ad_1663,5e étage
ad_1663,Construit en 1899
ad_1663,Gardien
ad_928,"64,40 m²"
ad_928,3 pièces
ad_928,1 chambre
ad_928,Rez-de-chaussée
ad_928,Digicode
ad_928,Interphone
ad_928,Gardien
ad_2012,34 m²
ad_2012,2 pièces
ad_2012,1 chambre
ad_2012,Cave
ad_2012,1 salle de bain
ad_2012,1 WC
ad_2012,Fibre : déployée*
ad_2012,Calme
ad_2012,3e étage (sur 5)
ad_2012,Construit en 1890
ad_2012,Digicode
ad_201,85 m²
ad_201,4 pièces
ad_201,3 chambres
ad_201,Terrasse
ad_201,Balcon
ad_201,Exposé Est Ouest
ad_201,Chauffage : collectif
ad_201,Cave
ad_201,1 salle de bain
ad_201,Fibre : déployée*
ad_201,1 place de parking
ad_201,2e étage (sur 9)
ad_201,Ascenseur
ad_201,Interphone
ad_201,Gardien
ad_1731,"80,04 m²"
ad_1731,4 pièces
ad_1731,2 chambres
ad_1731,1 cave
ad_1731,1 salle de bain
ad_1731,WC séparés
ad_1731,Fibre : déployée*
ad_1731,3e étage (sur 7)
ad_1731,Construit en 1830
ad_1747,25 m²
ad_1747,1 pièce
ad_1747,1 salle d’eau
ad_1747,Fibre : déployée*
ad_1747,Calme
ad_1747,Dernier étage (sur 6)
ad_1747,Construit en 1912
ad_1747,Digicode
ad_1747,Interphone
ad_1747,Gardien
ad_1845,"58,94 m²"
ad_1845,3 pièces
ad_1845,2 chambres
ad_1845,Chauffage : individuel 
ad_1845,Cave
ad_1845,1 salle d’eau
ad_1845,1 WC
ad_1845,Fibre : déployée*
ad_1845,5 étages
ad_1845,Construit en 1851
ad_1845,Ascenseur
ad_1845,Digicode
ad_1845,Interphone
ad_2025,117 m²
ad_2025,5 pièces
ad_2025,3 chambres
ad_2025,Chauffage : individuel 
ad_2025,Cave
ad_2025,Cheminée
ad_2025,1 salle de bain
ad_2025,1 WC
ad_2025,Fibre : déployée*
ad_2025,7 étages
ad_2025,Ascenseur
ad_2025,Interphone
ad_2025,Gardien
ad_617,"53,03 m²"
ad_617,3 pièces
ad_617,1 chambre
ad_617,Chauffage : gaz individuel 
ad_617,Cave
ad_617,1 salle de bain
ad_617,1 WC
ad_617,Calme
ad_617,1er étage (sur 5)
ad_617,Construit en 1890
ad_617,Ascenseur
ad_617,Digicode
ad_617,Interphone
ad_874,48 m²
ad_874,3 pièces
ad_874,1 chambre
ad_874,Exposé Nord Ouest
ad_874,1 salle de bain
ad_874,1 salle d’eau
ad_874,Fibre : déployée*
ad_874,6 étages
ad_1023,"83,51 m²"
ad_1023,6 pièces
ad_1023,4 chambres
ad_1023,1 balcon
ad_1023,Cave
ad_1023,1 salle de bain
ad_1023,1 salle d’eau
ad_1023,2 WC
ad_1023,Fibre : déployée*
ad_1023,Calme
ad_1023,6 étages
ad_1023,Construit en 1914
ad_1023,Digicode
ad_1023,Interphone
ad_331,35 m²
ad_331,2 pièces
ad_331,1 chambre
ad_331,Chauffage : électricité 
ad_331,1 salle d’eau
ad_331,1 WC
ad_331,Fibre : déployée*
ad_331,4e étage (sur 6)
ad_1687,76 m²
ad_1687,3 pièces
ad_1687,2 chambres
ad_1687,Fibre : déployée*
ad_1687,2e étage (sur 6)
ad_1687,Ascenseur
ad_1687,Digicode
ad_1687,Interphone
ad_440,"28,68 m²"
ad_440,2 pièces
ad_440,1 chambre
ad_440,Exposé Nord Est
ad_440,Cave
ad_440,1 salle de bain
ad_440,1 WC
ad_440,Fibre : déployée*
ad_440,2e étage (sur 6)
ad_440,Construit en 1860
ad_440,Digicode
ad_440,Interphone
ad_614,54 m²
ad_614,2 pièces
ad_614,1 chambre
ad_614,Chauffage : gaz individuel 
ad_614,Cave
ad_614,Cheminée
ad_614,1 salle de bain
ad_614,1 WC
ad_614,Calme
ad_614,5e étage (sur 6)
ad_614,Construit en 1870
ad_614,Digicode
ad_2102,37 m²
ad_2102,3 pièces
ad_2102,1 chambre
ad_2102,1 salle de bain
ad_2102,1 WC
ad_2102,1er étage
ad_2102,Construit en 1930
ad_434,135 m²
ad_434,5 pièces
ad_434,4 chambres
ad_434,2 terrasses
ad_434,Chauffage : collectif
ad_434,2 salles de bain
ad_434,Fibre : déployée*
ad_434,7 étages
ad_434,Ascenseur
ad_444,"264,23 m²"
ad_444,7 pièces
ad_444,4 chambres
ad_444,Exposé Sud Est
ad_444,Chauffage : gaz collectif 
ad_444,Cave
ad_444,Cheminée
ad_444,2 salles de bain
ad_444,2 WC
ad_444,Alarme
ad_444,Fibre : déployée*
ad_444,3e étage (sur 7)
ad_444,Construit en 1925
ad_444,Ascenseur
ad_444,Digicode
ad_444,Interphone
ad_2081,"62,17 m²"
ad_2081,3 pièces
ad_2081,2 chambres
ad_2081,Chauffage : gaz individuel 
ad_2081,Cave
ad_2081,1 salle de bain
ad_2081,1 WC
ad_2081,Fibre : déployée*
ad_2081,Calme
ad_2081,Dernier étage (sur 5)
ad_2081,Digicode
ad_689,"55,01 m²"
ad_689,2 pièces
ad_689,2 chambres
ad_689,Cave
ad_689,1 salle de bain
ad_689,1 WC
ad_689,Fibre : déployée*
ad_689,Disponible le 1 juillet 2022
ad_689,Rez-de-chaussée
ad_689,Ascenseur
ad_689,Digicode
ad_1413,"14,20 m²"
ad_1413,1 pièce
ad_1413,Chauffage : Central Collectif 
ad_1413,Fibre : déployée*
ad_1413,5e étage (sur 8)
ad_2023,56 m²
ad_2023,2 pièces
ad_2023,1 chambre
ad_2023,Exposé Nord Ouest
ad_2023,Cave
ad_2023,Cheminée
ad_2023,1 salle de bain
ad_2023,1 WC
ad_2023,Fibre : déployée*
ad_2023,6 étages
ad_2023,Construit en 1880
ad_1170,59 m²
ad_1170,2 pièces
ad_1170,1 chambre
ad_1170,Terrasse
ad_1170,Balcon
ad_1170,Exposé Sud Est
ad_1170,Chauffage : collectif
ad_1170,Cave
ad_1170,1 salle d’eau
ad_1170,Fibre : déployée*
ad_1170,4e étage (sur 11)
ad_1170,Ascenseur
ad_1170,Interphone
ad_1170,Gardien
ad_299,66 m²
ad_299,3 pièces
ad_299,2 chambres
ad_299,2 salles de bain
ad_299,1 WC
ad_299,Fibre : déployée*
ad_299,1 place de parking
ad_299,1er étage (sur 6)
ad_299,Ascenseur
ad_299,Digicode
ad_299,Gardien
ad_1241,"103,90 m²"
ad_1241,5 pièces
ad_1241,3 chambres
ad_1241,Chauffage : Collectif
ad_1241,1 cave
ad_1241,1 salle d’eau
ad_1241,1 WC
ad_1241,4e étage (sur 6)
ad_1241,Construit en 1937
ad_938,"80,26 m²"
ad_938,4 pièces
ad_938,2 chambres
ad_938,Cave
ad_938,1 salle de bain
ad_938,1 salle d’eau
ad_938,WC séparés
ad_938,Fibre : déployée*
ad_938,1 parking intérieur
ad_938,1 place de parking
ad_938,5e étage
ad_257,48 m²
ad_257,2 pièces
ad_257,1 chambre
ad_257,Chauffage : gaz individuel
ad_257,Cave
ad_257,1 salle de bain
ad_257,1 salle d’eau
ad_257,1 WC
ad_257,Fibre : déployée*
ad_257,1er étage (sur 6)
ad_257,Digicode
ad_257,Interphone
ad_257,Gardien
ad_1301,130 m²
ad_1301,5 pièces
ad_1301,4 chambres
ad_1301,Récent
ad_1301,Exposé Sud Ouest
ad_1301,Cave
ad_1301,1 salle de bain
ad_1301,1 salle d’eau
ad_1301,2 WC
ad_1301,Fibre : déployée*
ad_1301,Calme
ad_1301,1er étage (sur 6)
ad_1301,Construit en 1960
ad_1301,Ascenseur
ad_1301,Digicode
ad_1301,Interphone
ad_1589,57 m²
ad_1589,3 pièces
ad_1589,2 chambres
ad_1589,1 salle de bain
ad_1589,1 WC
ad_1589,Fibre : déployée*
ad_1589,3e étage (sur 7)
ad_1589,Construit en 1905
ad_1589,Ascenseur
ad_1589,Digicode
ad_1589,Interphone
ad_468,"56,65 m²"
ad_468,3 pièces
ad_468,2 chambres
ad_468,Cave
ad_468,Cheminée
ad_468,1 salle de bain
ad_468,1 WC
ad_468,Fibre : déployée*
ad_468,6 étages
ad_468,Construit en 1900
ad_468,Digicode
ad_468,Interphone
ad_1852,"73,22 m²"
ad_1852,3 pièces
ad_1852,2 chambres
ad_1852,Cave
ad_1852,Cheminée
ad_1852,1 salle de bain
ad_1852,1 WC
ad_1852,Fibre : déployée*
ad_1852,Calme
ad_1852,6e étage (sur 7)
ad_1852,Construit en 1929
ad_1852,Ascenseur
ad_1852,Digicode
ad_1852,Interphone
ad_1852,Gardien
ad_751,67 m²
ad_751,3 pièces
ad_751,2 chambres
ad_751,Chauffage : collectif
ad_751,1 salle de bain
ad_751,Fibre : déployée*
ad_751,3e étage (sur 11)
ad_751,Ascenseur
ad_97,81 m²
ad_97,5 pièces
ad_97,3 chambres
ad_97,Chauffage : collectif
ad_97,Cave
ad_97,1 salle d’eau
ad_97,1 WC
ad_97,Fibre : déployée*
ad_97,1er étage
ad_1422,149 m²
ad_1422,5 pièces
ad_1422,3 chambres
ad_1422,Terrasse
ad_1422,Balcon
ad_1422,Jardin
ad_1422,Chauffage : gaz individuel
ad_1422,Cheminée
ad_1422,1 salle de bain
ad_1422,1 salle d’eau
ad_1422,Fibre : déployée*
ad_1422,Rez-de-chaussée
ad_1422,Interphone
ad_1713,50 m²
ad_1713,2 pièces
ad_1713,1 chambre
ad_1713,Exposé Sud
ad_1713,Cave
ad_1713,1 salle d’eau
ad_1713,2 WC
ad_1713,Fibre : déployée*
ad_1713,Calme
ad_1713,Rez-de-chaussée
ad_1713,Construit en 1940
ad_1713,Digicode
ad_1333,"54,49 m²"
ad_1333,3 pièces
ad_1333,2 chambres
ad_1333,Récent
ad_1333,1 balcon
ad_1333,Exposé Est Ouest
ad_1333,Chauffage : mixte collectif 
ad_1333,Cave
ad_1333,1 salle d’eau
ad_1333,1 WC
ad_1333,Fibre : déployée*
ad_1333,Calme
ad_1333,11 étages
ad_1333,Ascenseur
ad_1333,Digicode
ad_1333,Interphone
ad_1333,Gardien
ad_1452,"29,55 m²"
ad_1452,1 pièce
ad_1452,Exposé Sud Ouest
ad_1452,1 salle d’eau
ad_1452,1 WC
ad_1452,Fibre : déployée*
ad_1452,1er étage (sur 5)
ad_1452,Construit en 1800
ad_1452,Ascenseur
ad_1034,232 m²
ad_1034,6 pièces
ad_1034,3 chambres
ad_1034,2 salles de bain
ad_1034,2 WC
ad_1034,Fibre : déployée*
ad_1034,Calme
ad_1034,Rez-de-chaussée
ad_1623,110 m²
ad_1623,5 pièces
ad_1623,3 chambres
ad_1623,Exposé Est
ad_1623,Chauffage : gaz individuel
ad_1623,1 salle de bain
ad_1623,1 WC
ad_1623,4e étage (sur 5)
ad_1623,Interphone
ad_1297,39 m²
ad_1297,2 pièces
ad_1297,1 chambre
ad_1297,Cave
ad_1297,1 salle d’eau
ad_1297,1 WC
ad_1297,Fibre : déployée*
ad_1297,Calme
ad_1297,2e étage (sur 6)
ad_1297,Construit en 1890
ad_1297,Ascenseur
ad_1297,Digicode
ad_1297,Interphone
ad_2033,240 m²
ad_2033,240 m² de terrain
ad_2033,7 pièces
ad_2033,5 chambres
ad_2033,1 terrasse
ad_2033,Jardin
ad_2033,Exposé Est Ouest
ad_2033,Cave
ad_2033,Cheminée
ad_2033,4 salles de bain
ad_2033,5 WC
ad_2033,Fibre : déployée*
ad_2033,1 place de parking
ad_2033,Rez-de-chaussée
ad_2033,Construit en 1930
ad_2033,Ascenseur
ad_2033,Digicode
ad_2033,Interphone
ad_2033,Gardien
ad_2096,"126,09 m²"
ad_2096,5 pièces
ad_2096,3 chambres
ad_2096,1 cave
ad_2096,1 salle de bain
ad_2096,1 salle d’eau
ad_2096,WC séparés
ad_2096,Fibre : déployée*
ad_2096,3e étage (sur 7)
ad_2096,Construit en 1930
ad_2096,Ascenseur
ad_2096,Digicode
ad_2096,Interphone
ad_885,56 m²
ad_885,3 pièces
ad_885,2 chambres
ad_885,Exposé Nord Est Sud
ad_885,Chauffage : Electric
ad_885,Cave
ad_885,1 salle de bain
ad_885,1 WC
ad_885,Fibre : déploiement planifié*
ad_885,5 étages
ad_885,Construit en 1900
ad_885,Digicode
ad_885,Gardien
ad_873,48 m²
